0.0	NaN
20.0	10.52665786492723
40.0	18.813429501880435
60.0	22.448849582052137
80.0	24.361947393698358
100.0	25.53641525605612
120.0	26.238295157755875
140.0	26.729465864107464
160.0	27.088193534080478
180.0	27.459973503793492
200.0	27.71482810002235
220.0	27.993324680814982
240.0	28.18738051972945
260.0	28.32531278620026
280.0	28.482003965179505
300.0	28.584273942983277
320.0	28.707461152988632
340.0	28.84009018626205
360.0	28.94607023475773
380.0	29.046198297833293
400.0	29.146966860089986
420.0	29.250792928748677
440.0	29.383636886623577
460.0	29.474208904039546
480.0	29.55115781111297
500.0	29.65001333740901
520.0	29.733816545566274
540.0	29.79757571949435
560.0	29.85438017275342
580.0	29.89742170335237
600.0	29.916621911773568
620.0	29.953582577167975
640.0	29.995072369387415
660.0	30.04931083494071
680.0	30.082321387747157
700.0	30.11429504362336
720.0	30.15612564593532
740.0	30.215004452014153
760.0	30.24405940802589
780.0	30.28422358394796
800.0	30.313104917961173
820.0	30.33430925299236
840.0	30.352011367275853
860.0	30.38634473473939
880.0	30.391599163777
900.0	30.392950125266612
920.0	30.401308092978816
940.0	30.396242420180638
960.0	30.382725843443296
980.0	30.394746595813864
1000.0	30.413760484470455
1020.0	30.430757061390164
1040.0	30.460199608177952
1060.0	30.48355506043049
1080.0	30.49954305233136
1100.0	30.515109015680217
1120.0	30.516733236228305
1140.0	30.523569556212504
1160.0	30.541902592396855
1180.0	30.559855298947898
1200.0	30.584648367733184
1220.0	30.616984305868982
1240.0	30.638733063373465
1260.0	30.66365804724867
1280.0	30.693484493448935
1300.0	30.711505431547558
1320.0	30.72022832272788
1340.0	30.740386934141252
1360.0	30.763309021439152
1380.0	30.774192523517378
1400.0	30.77830867814333
1420.0	30.788455120929793
1440.0	30.7987900663285
1460.0	30.809790720742527
1480.0	30.828394647586457
1500.0	30.845759724504326
1520.0	30.87015317670204
1540.0	30.881625968856458
1560.0	30.884719123141277
1580.0	30.893248290920337
1600.0	30.910337396568103
1620.0	30.92310127453441
1640.0	30.930750279155493
1660.0	30.93287932248216
1680.0	30.93602352252869
1700.0	30.946825631600927
1720.0	30.96257515601273
1740.0	30.97283051409484
1760.0	30.98900892466447
1780.0	31.005695458907105
1800.0	31.007531446662835
1820.0	31.012271386513646
1840.0	31.02675200824638
1860.0	31.041844298107268
1880.0	31.047730870735656
1900.0	31.04989636177494
1920.0	31.065802247962225
1940.0	31.079590408794076
1960.0	31.091945218598593
1980.0	31.10537971545534
